Time_ms,AX,AY,AZ,GX,GY,GZ
1768149435663,-0.00330469,0.00201367,1.0007,-2.43791,1.28792,0.944733
1768149435676,0.00133398,-0.000183597,1.01315,-2.33867,1.4406,0.975267
1768149435688,-0.00257227,0.00103711,1.00802,-2.48371,1.22685,0.990534
1768149435701,0.000113279,0.00543164,1.00143,-2.39974,1.26502,0.982901
1768149435714,0.0020664,-0.000671878,1.00754,-2.33867,1.18869,0.998168
1768149435727,-0.0057461,0.00445507,0.998503,-2.52951,1.24212,1.0745
1768149435740,0.00304297,0.00128125,1.00412,-2.39974,1.05892,0.967634
1768149435752,0.00572851,0.00250195,1.00046,-2.36921,1.21159,1.01344
1768149435765,0.00182226,-0.00457813,1.00387,-2.36921,1.08945,0.96
1768149435778,-0.00281641,-0.000916019,1.00265,-2.24707,1.25739,0.876031
1768149435791,-0.00135157,6.05434e-05,0.993376,-2.40737,1.06655,1.06687
1768149435803,-0.00208399,0.00323437,1.00192,-2.34631,1.19632,1.11267
1768149435816,0.00450781,0.00494336,1.00094,-2.29287,1.33373,0.860763
1768149435829,0.000113279,0.00836132,0.998259,-2.26997,1.15815,0.944733
1768149435842,-0.00257227,-0.00189258,1.00436,-2.41501,1.12762,0.937099
1768149435854,-0.000130862,0.00250195,1.00094,-2.35394,1.38716,0.921832
1768149435867,0.00499609,-0.00189258,0.998747,-2.41501,1.21922,0.876031
1768149435880,-0.00306055,6.05434e-05,0.997038,-2.33104,1.18105,0.952366
1768149435893,-0.00232813,0.0064082,1.00412,-2.50661,1.21159,1.0287
1768149435906,0.00890234,-0.000183597,1.00387,-2.2547,1.31082,1.03634
1768149435918,0.00279883,0.00128125,1.00827,-2.43027,1.17342,1.04397
1768149435931,0.000113279,-0.000671878,0.996794,-2.29287,1.16579,0.921832
1768149435944,-0.00476953,0.00591992,0.999724,-2.41501,1.08945,0.975267
1768149435957,-0.00110742,0.00225781,1.00046,-2.59821,1.17342,0.921832
1768149435969,-0.00110742,0.00421093,0.995817,-2.35394,1.23449,0.799695
1768149435982,0.00328711,0.00299023,1.00754,-2.50661,1.12762,0.868397
1768149435995,-0.000863284,0.00591992,1.0029,-2.3234,1.17342,0.776794
1768149436008,-0.00354883,-0.000671878,1.00485,-2.35394,1.24212,1.01344
1768149436020,-0.00159571,0.00274609,0.996794,-2.24707,1.18105,0.929466
1768149436033,-0.00403711,-0.00433399,1.00314,-2.17073,1.11235,0.891298
1768149436046,-0.000130862,-0.00116016,1.00436,-2.33104,1.27266,0.921832
1768149436059,0.000357419,0.00250195,0.994841,-2.3234,1.11235,0.876031
1768149436071,0.00060156,0.00250195,0.998015,-2.29287,1.15815,1.01344
1768149436084,-0.000863284,0.00421093,1.00119,-2.3234,1.18869,0.814962
1768149436097,-0.00159571,0.00225781,1.0029,-2.31577,1.12762,0.822595
1768149436110,0.0074375,-0.00653125,1.00583,-2.35394,1.20395,0.975267
1768149436122,0.00816992,-0.000916019,1.00046,-2.2089,1.29556,0.96
1768149436135,0.00060156,0.000304684,1.01242,-2.43027,1.08182,0.891298
1768149436148,0.00670508,0.00128125,0.998991,-2.22417,1.27266,1.08214
1768149436161,-0.000375003,0.00372265,1.00485,-2.39211,1.21159,1.13557
1768149436173,-0.000130862,0.00250195,0.996794,-2.33104,1.12762,0.868397
1768149436186,0.00572851,0.00152539,1.00168,-2.52188,1.41769,0.96
1768149436199,-0.00281641,-0.00164844,1.00656,-2.35394,1.26502,0.85313
1768149436212,0.000845701,0.000304684,1.00925,-2.26997,1.10472,0.845496
1768149436225,-0.00476953,-0.00286914,0.998991,-2.36921,1.17342,1.08214
1768149436237,0.00157812,0.00372265,1.00485,-2.2776,1.19632,1.0058
1768149436250,-0.00208399,-0.000916019,0.993864,-2.43027,1.18105,0.921832
1768149436263,0.00499609,0.00347851,1.00046,-2.2089,1.17342,0.784428
1768149436276,0.00133398,0.00323437,1.00949,-2.53714,1.13525,0.975267
1768149436288,-0.000130862,-0.00213672,0.999724,-2.34631,1.03602,0.906565
1768149436301,-0.000130862,0.00469922,0.994841,-2.35394,1.15052,1.03634
1768149436314,0.0020664,0.000304684,1.00925,-2.186,1.19632,0.845496
1768149436327,0.00328711,0.000548825,1.00192,-2.31577,1.21922,0.898931
1768149436340,0.00377539,0.000548825,1.00754,-2.3234,1.02075,0.792061
1768149436352,0.00133398,0.00225781,1.00339,-2.48371,1.17342,0.982901
1768149436365,0.00182226,-0.000671878,1.00143,-2.41501,1.17342,0.982901
1768149436378,0.0113437,-0.000427738,1.00192,-2.21653,1.33373,0.944733
1768149436391,-0.00135157,0.00347851,1.009,-2.14783,1.28029,0.96
1768149436403,0.00133398,-0.00384571,1.00412,-2.37684,1.05128,0.85313
1768149436416,-0.000375003,0.00274609,1.00217,-2.1631,0.990214,0.906565
1768149436429,-0.000619143,-0.000183597,1.0029,-2.35394,1.24212,0.845496
1768149436442,0.00108984,-0.000427738,1.00021,-2.44554,1.18105,0.990534
1768149436454,-0.00403711,-0.000916019,0.998747,-2.29287,1.21922,0.792061
1768149436467,0.00792578,0.000304684,1.00241,-2.36157,1.38716,1.01344
1768149436480,0.00353125,0.00543164,1.009,-2.40737,1.39479,1.01344
1768149436493,0.00328711,-0.0014043,0.998259,-2.39211,1.13525,1.0974
1768149436505,-0.00159571,0.00225781,1.00632,-2.37684,1.22685,0.868397
1768149436518,0.00353125,6.05434e-05,1.00387,-2.26234,1.23449,1.03634
1768149436531,0.000357419,0.00299023,1.01315,-2.29287,1.20395,0.952366
1768149436544,-0.000863284,0.00176953,1.00143,-2.37684,1.05892,0.891298
1768149436556,-0.00110742,0.000792965,1.00705,-2.2089,1.02838,0.906565
1768149436569,-0.00623438,0.000792965,0.998259,-2.2089,1.02075,1.01344
1768149436582,-0.00843164,0.00225781,0.995329,-2.37684,1.16579,0.975267
1768149436595,0.00450781,-0.00164844,1.00046,-2.28524,1.37953,0.998168
1768149436608,-0.00281641,0.00421093,1.00217,-2.2776,1.18869,0.898931
1768149436620,0.00133398,-0.00482227,1.00192,-2.43791,1.26502,1.0516
1768149436633,-0.00159571,-0.00384571,1.00778,-2.38447,1.24212,0.85313
1768149436646,0.00279883,0.000548825,1.00363,-2.43027,1.25739,0.845496
1768149436659,0.00328711,0.00347851,1.0068,-2.35394,0.974947,0.990534
1768149436671,-0.000375003,-0.00311328,1.01242,-2.53714,1.15815,0.85313
1768149436684,-0.00525782,0.00469922,1.00729,-2.19363,1.07418,0.929466
1768149436697,-0.00306055,-0.00189258,0.99362,-2.58295,1.31082,0.868397
1768149436710,0.00401953,-0.000427738,0.998015,-2.33104,1.15052,0.906565
1768149436722,0.0020664,-0.00116016,1.00534,-2.43027,1.17342,0.96
1768149436735,-0.00110742,-0.000671878,1.00119,-2.186,1.16579,0.982901
1768149436748,-0.000375003,-0.00116016,1.00973,-2.46081,1.21159,0.906565
1768149436761,0.00597265,0.0105586,1.00632,-2.52951,1.26502,0.883664
1768149436773,-0.00183985,0.00689648,1.00241,-2.0715,1.22685,0.937099
1768149436786,-0.000619143,0.000792965,1.00485,-2.59058,1.28792,0.982901
1768149436799,-0.00208399,-0.00360157,1.00509,-2.0944,1.22685,0.982901
1768149436812,0.00328711,-0.00384571,1.00925,-2.36921,1.30319,0.929466
1768149436824,0.00182226,-0.00213672,1.00509,-2.34631,1.11235,0.822595
1768149436837,-0.000130862,0.000548825,1.00436,-2.44554,1.18869,0.921832
1768149436850,0.000845701,0.00421093,0.997771,-2.38447,1.09708,0.883664
1768149436863,0.00255468,-0.00384571,1.0112,-2.33104,1.08945,0.914199
1768149436876,0.00133398,0.00250195,1.00851,-2.3005,1.37189,1.15084
1768149436888,-0.000863284,0.00396679,0.998991,-2.0944,1.11235,1.05924
1768149436901,0.00328711,0.00152539,1.00387,-2.34631,1.37189,0.929466
1768149436914,0.00182226,-0.00164844,1.00265,-2.33867,1.11998,0.914199
1768149436927,0.000113279,0.00616406,1.00607,-2.52188,1.34136,0.906565
1768149436939,0.00426367,0.000304684,1.0068,-2.33867,1.14289,0.982901
1768149436952,-0.000130862,0.00347851,0.992644,-2.38447,1.21922,1.0974
1768149436965,0.00328711,0.00469922,1.0007,-2.46081,1.27266,0.914199
1768149436978,0.00133398,0.0051875,0.99948,-2.37684,1.16579,0.921832
1768149436991,0.00353125,-0.0014043,0.998503,-2.17073,1.24212,1.03634
1768149437003,-0.00306055,-0.000427738,1.00778,-2.22417,1.28029,0.937099
1768149437016,-0.00452539,0.0064082,1.01071,-2.26234,1.26502,0.982901
1768149437029,-0.00183985,0.000548825,1.00925,-2.15547,1.15052,0.990534
1768149437042,0.00133398,-0.000427738,1.00217,-2.47608,1.21922,0.891298
1768149437054,0.00157812,-0.00213672,0.99948,-2.3005,1.17342,0.982901
1768149437067,-0.00257227,0.00396679,1.00827,-2.2776,1.27266,1.05924
1768149437080,-0.000375003,0.00225781,0.994597,-2.42264,1.21159,0.998168
1768149437093,-0.000130862,-0.00164844,1.00558,-2.33104,1.18869,0.921832
1768149437105,-0.00281641,0.00909375,1.009,-2.30814,1.14289,0.876031
1768149437118,0.000357419,0.00176953,1.00558,-2.24707,1.18105,0.975267
1768149437131,-0.00232813,0.00494336,1.00534,-2.44554,1.27266,0.975267
1768149437144,-0.00281641,-0.000427738,0.995817,-2.3234,1.15815,0.914199
1768149437156,-0.00525782,0.00225781,1.00607,-2.26234,1.28029,0.998168
1768149437169,-0.00232813,0.00323437,1.00094,-2.28524,1.02838,0.822595
1768149437182,0.00133398,-0.00189258,1.00265,-2.37684,1.24212,0.990534
1768149437195,-0.000619143,0.00323437,1.00851,-2.36921,1.21922,0.944733
1768149437208,-0.00623438,-0.00116016,1.00265,-2.23944,1.18105,0.96
1768149437220,0.000113279,-0.00433399,0.997282,-2.30814,1.28029,0.845496
1768149437233,0.00255468,0.000792965,1.00412,-2.2776,1.27266,1.06687
1768149437246,0.00401953,-0.00335743,0.994841,-2.46081,1.24212,0.921832
1768149437259,0.000113279,0.00103711,1.00363,-2.22417,1.24212,0.807328
1768149437271,-0.00183985,-0.000671878,1.00827,-2.46081,1.16579,0.998168
1768149437284,0.00108984,-0.000916019,0.994353,-2.3005,1.26502,0.914199
1768149437297,-0.00330469,0.00225781,1.00217,-2.3005,1.20395,0.967634
1768149437310,0.00401953,0.00421093,1.00363,-2.2776,1.08945,0.998168
1768149437322,-0.000863284,-0.002625,1.00583,-2.41501,1.22685,0.921832
1768149437335,0.00450781,0.00176953,0.998991,-2.36157,1.28029,1.0058
1768149437348,-0.00476953,0.00274609,1.00094,-2.3005,1.05128,0.906565
1768149437361,0.000113279,-0.00189258,1.00143,-2.46081,1.25739,0.799695
1768149437373,-0.000863284,0.00176953,1.00998,-2.2089,1.08182,0.998168
1768149437386,-0.00183985,-0.00286914,1.00973,-2.186,1.08182,1.0287
1768149437399,0.0020664,0.000548825,0.998991,-2.21653,1.27266,0.868397
1768149437412,0.00108984,0.00225781,1.00021,-2.3234,1.34899,1.0058
1768149437424,0.000845701,0.000304684,1.00217,-2.30814,1.15052,0.975267
1768149437437,-0.00794336,-0.0014043,0.998503,-2.2318,1.19632,0.906565
1768149437450,0.00133398,0.00469922,1.00827,-2.39211,1.41769,1.10504
1768149437463,0.00060156,0.00494336,0.994108,-2.2318,1.33373,0.85313
1768149437475,0.00182226,-0.00189258,1.00168,-2.31577,1.31082,1.05924
1768149437488,-0.00110742,6.05434e-05,0.99948,-2.22417,1.17342,0.944733
1768149437501,0.00353125,-0.00116016,1.01144,-2.3005,1.22685,1.01344
1768149437514,-0.00452539,-0.00579883,0.995573,-2.41501,1.04365,0.807328
1768149437526,0.00353125,0.00274609,0.993376,-2.37684,1.13525,0.921832
1768149437539,-0.00452539,0.00225781,0.998991,-2.42264,1.08182,1.03634
1768149437552,0.00133398,-0.000671878,0.996062,-2.29287,1.14289,0.868397
1768149437565,-0.00550196,-0.00579883,1.00192,-2.39211,1.14289,0.860763
1768149437577,0.00133398,0.00250195,1.00778,-2.48371,1.10472,0.906565
1768149437590,-0.000130862,-0.00189258,1.0029,-2.3234,1.13525,1.05924
1768149437603,-0.00110742,-0.00335743,1.00143,-2.37684,1.12762,0.982901
1768149437616,-0.00257227,-0.00164844,1.00509,-2.38447,1.28029,0.952366
1768149437629,-0.00135157,-0.00213672,1.00314,-2.20127,1.18869,1.04397
1768149437642,-0.00159571,-0.000183597,1.00192,-2.36921,1.28029,1.0058
1768149437654,0.00353125,0.00103711,0.997526,-2.36921,0.98258,1.01344
1768149437667,0.00401953,-0.00189258,1.00436,-2.43791,1.34899,0.906565
1768149437680,-0.00208399,-0.000916019,1.01071,-2.43791,1.40243,0.876031
1768149437693,0.00182226,0.00347851,0.999968,-2.34631,1.05128,0.891298
1768149437705,0.00133398,-0.00286914,1.00217,-2.43027,1.16579,1.01344
1768149437718,0.00182226,-0.00213672,1.00632,-2.33867,1.02075,0.929466
1768149437731,0.00231054,-0.000183597,0.997771,-2.36921,1.22685,0.876031
1768149437744,-0.00354883,0.00421093,1.00241,-2.28524,1.30319,1.03634
1768149437757,-0.00208399,0.00225781,1.00119,-2.46081,1.26502,0.799695
1768149437769,-0.00281641,-0.00335743,1.0068,-2.33104,1.10472,0.937099
1768149437782,-0.00501367,0.00250195,0.998259,-2.20127,0.944412,0.975267
1768149437795,0.000357419,-0.0014043,1.0029,-2.39974,1.28792,1.11267
1768149437808,0.00060156,-0.00189258,0.99655,-2.26997,1.25739,0.898931
1768149437820,-0.00354883,0.00372265,1.00021,-2.53714,1.14289,0.921832
1768149437833,-0.00208399,0.00128125,1.00314,-2.31577,1.32609,0.982901
1768149437846,0.00401953,0.00616406,1.0112,-2.2547,1.29556,0.944733
1768149437859,-0.00794336,0.00811718,1.0029,-2.186,1.11235,0.96
1768149437872,0.00108984,-0.000183597,1.00168,-2.38447,1.32609,0.96
1768149437884,-0.00110742,0.00250195,1.00802,-2.36157,1.22685,1.01344
1768149437897,0.00060156,-0.0014043,1.00265,-2.3234,1.21922,1.03634
1768149437910,0.00108984,0.00225781,1.01242,-2.44554,1.20395,1.05924
1768149437923,0.00133398,0.00836132,0.997282,-2.34631,1.15815,0.998168
1768149437936,0.000357419,0.00372265,1.00339,-2.40737,1.12762,0.830229
1768149437949,-0.00379297,-0.0014043,1.00339,-2.3234,1.27266,0.784428
1768149437961,-0.00599024,0.000792965,1.00509,-2.3234,1.26502,0.906565
1768149437974,0.000113279,0.000792965,0.998259,-2.34631,1.22685,0.944733
1768149437987,0.00279883,-0.00726368,0.994353,-2.36921,1.15052,0.860763
1768149438000,-0.00599024,-0.00116016,1.00925,-2.29287,1.15815,1.03634
1768149438012,0.00597265,0.00225781,1.01144,-2.40737,1.30319,0.883664
1768149438025,0.00060156,0.00323437,1.00192,-2.49134,1.33373,0.921832
1768149438038,-0.000130862,-0.000183597,1.00436,-2.52188,1.18869,0.906565
1768149438051,0.00255468,0.00201367,1.01242,-2.24707,1.15815,0.730992
1768149438063,-0.000863284,0.00323437,1.00509,-2.23944,1.18105,1.01344
1768149438076,0.000357419,0.00128125,1.00046,-2.46844,1.17342,0.975267
1768149438089,0.00108984,0.00225781,1.01071,-2.39974,1.13525,0.952366
1768149438102,0.00353125,0.00494336,1.00461,-2.36921,1.34136,1.0058
1768149438115,-0.00110742,0.00103711,1.00802,-2.50661,1.07418,0.937099
1768149438127,0.00255468,0.000304684,0.997282,-2.41501,1.13525,1.0974
1768149438140,-0.000863284,6.05434e-05,1.00021,-2.3005,1.17342,0.906565
1768149438153,0.000845701,-0.00189258,1.0029,-2.46844,1.19632,0.990534
1768149438166,-0.00208399,-0.000916019,0.999968,-2.31577,1.27266,0.891298
1768149438178,-0.00135157,-0.00164844,1.00607,-2.39974,1.05892,0.906565
1768149438191,0.00255468,0.00152539,0.994353,-2.34631,1.21922,0.883664
1768149438204,-0.00476953,-0.00116016,1.00461,-2.26234,1.19632,0.891298
1768149438217,-0.00159571,-0.00116016,1.00094,-2.41501,1.02075,1.08977
1768149438229,0.00426367,-0.000183597,1.00265,-2.39974,1.24212,0.822595
1768149438242,0.00182226,0.000548825,1.0112,-2.26997,1.10472,0.883664
1768149438255,0.00548437,0.00299023,0.995817,-2.20127,1.00548,0.837863
1768149438268,0.00060156,0.0076289,0.999968,-2.29287,1.13525,0.967634
1768149438280,-0.00452539,-0.00238086,1.00583,-2.37684,1.14289,0.845496
1768149438293,0.000113279,0.0051875,1.00876,-2.33867,1.10472,0.868397
1768149438306,-0.00257227,0.00128125,1.00168,-2.42264,1.31082,0.982901
1768149438319,0.00548437,0.00616406,1.00387,-2.2089,1.15052,0.906565
1768149438332,0.00182226,-0.00116016,0.992644,-2.41501,1.19632,0.898931
1768149438344,-0.00452539,-0.000427738,0.995817,-2.40737,1.04365,0.967634
1768149438357,-0.00330469,0.00176953,1.00778,-2.44554,1.17342,0.937099
1768149438370,0.00133398,0.0076289,1.0007,-2.19363,1.02075,0.929466
1768149438383,0.00157812,0.00250195,0.997771,-2.45318,1.09708,0.998168
1768149438395,-0.000863284,0.00176953,0.994597,-2.29287,1.17342,0.814962
1768149438408,-0.000130862,-0.00433399,0.998747,-2.43791,1.17342,1.0745
1768149438421,0.00328711,0.00250195,1.00436,-2.42264,1.14289,0.929466
1768149438434,0.00255468,-0.00482227,0.98947,-2.37684,1.24212,0.898931
1768149438446,-0.000130862,0.00128125,0.997526,-2.26997,1.15815,0.96
1768149438459,0.00255468,-0.00116016,1.00705,-2.26234,1.06655,0.952366
1768149438472,-0.00306055,0.0076289,1.00119,-2.46844,1.34136,1.05924
1768149438485,-0.000863284,0.00787304,1.00192,-2.0944,0.98258,0.990534
1768149438497,-0.00257227,0.00201367,1.00802,-2.42264,1.27266,0.998168
1768149438510,-0.00135157,-0.00116016,0.997771,-2.38447,1.32609,0.814962
1768149438523,0.00328711,0.00128125,1.00509,-2.37684,1.10472,0.807328
1768149438536,-0.000130862,0.00152539,1.00949,-2.40737,1.19632,0.967634
1768149438548,-0.000619143,0.00250195,1.00656,-2.24707,1.07418,0.85313
1768149438561,-0.00232813,-0.00750782,0.99948,-2.44554,1.29556,0.921832
1768149438574,-0.0057461,0.000304684,1.00802,-2.23944,1.04365,1.0058
1768149438587,-0.000619143,0.00299023,1.00168,-2.43027,1.21159,0.937099
1768149438600,0.00328711,-0.000183597,1.00265,-2.36157,1.23449,1.01344
1768149438612,-0.000375003,0.00494336,1.00339,-2.34631,1.39479,0.876031
1768149438625,0.000113279,-0.00457813,0.995329,-2.34631,1.24212,1.01344
1768149438638,-0.00232813,0.00299023,1.0068,-2.39974,1.10472,0.845496
1768149438651,0.00060156,6.05434e-05,1.0029,-2.40737,1.05128,0.914199
1768149438663,-0.00452539,0.00347851,0.99948,-2.39211,1.33373,0.929466
1768149438676,-0.000863284,0.00128125,1.00094,-2.42264,1.12762,0.906565
1768149438689,-0.00183985,0.00176953,1.00607,-2.29287,1.16579,0.860763
1768149438702,-0.00257227,-0.000671878,1.00802,-2.39211,1.22685,0.952366
1768149438714,0.00279883,-0.00311328,0.994108,-2.39211,1.17342,0.937099
1768149438727,-0.00379297,-0.00531055,1.00119,-2.37684,1.20395,0.952366
1768149438740,-0.00452539,-0.00335743,0.998991,-2.28524,1.08182,1.0287
1768149438753,0.000113279,0.00591992,0.997526,-2.46081,1.28029,1.13557
1768149438765,0.00108984,0.000792965,1.00143,-2.22417,1.13525,0.914199
1768149438778,0.00353125,0.000548825,1.00021,-2.26997,1.26502,0.906565
1768149438791,0.000845701,0.00201367,1.00363,-2.3005,1.24976,0.898931
1768149438804,-0.00330469,-0.00311328,1.00192,-2.49134,1.08945,0.944733
1768149438816,-0.00135157,-0.00238086,0.998747,-2.38447,1.31846,0.807328
1768149438829,-0.00159571,-0.00189258,0.999724,-2.2318,1.21159,0.944733
1768149438842,-0.00110742,-0.000427738,0.999724,-2.44554,0.929145,0.891298
1768149438855,0.00426367,0.00103711,1.00973,-2.30814,1.16579,0.975267
1768149438868,0.000845701,0.00299023,1.00143,-2.33867,1.24976,0.929466
1768149438881,-0.00135157,-0.00164844,1.00143,-2.35394,1.24976,0.906565
1768149438894,0.00426367,-0.0014043,1.00094,-2.41501,1.21159,0.990534
1768149438907,0.00353125,0.00347851,1.00217,-2.39974,1.16579,0.982901
1768149438919,0.000113279,0.00250195,1.00778,-2.39974,1.09708,0.952366
1768149438932,0.00060156,0.00665234,1.00558,-2.44554,1.28029,0.96
1768149438945,-0.00257227,0.00103711,1.00998,-2.46081,1.19632,1.04397
1768149438958,0.000113279,0.00299023,0.989714,-2.42264,1.34136,0.868397
1768149438970,-0.000130862,0.00152539,1.00558,-2.33104,1.34136,0.921832
1768149438983,-0.00257227,0.000792965,1.00119,-2.36921,1.32609,1.0745
1768149438996,-0.00330469,0.00372265,1.00387,-2.33867,1.08182,0.975267
1768149439009,-0.00232813,-0.00189258,1.00339,-2.2547,1.34136,0.883664
1768149439022,-0.00306055,0.00176953,1.00265,-2.29287,1.15815,0.898931
1768149439034,-0.00159571,0.00152539,0.995573,-2.39974,1.17342,0.914199
1768149439047,0.00499609,0.00225781,0.997771,-2.28524,1.21159,0.868397
1768149439060,0.00401953,0.00543164,0.997282,-2.31577,1.05892,1.08214
1768149439073,-0.000130862,0.00543164,1.00241,-2.60585,1.19632,1.0745
1768149439085,0.00890234,-0.000671878,1.00632,-2.28524,1.23449,0.898931
1768149439098,0.00450781,-0.00213672,1.00583,-2.48371,1.28029,0.929466
1768149439111,0.00475195,0.00176953,0.997526,-2.3234,1.18869,0.921832
1768149439124,-0.00452539,0.00103711,1.00412,-2.37684,1.18869,0.914199
1768149439137,0.00450781,-0.00213672,1.00802,-2.2547,1.09708,1.01344
1768149439149,-0.00379297,0.000792965,1.00387,-2.38447,1.19632,1.03634
1768149439162,0.0020664,0.00567578,0.998991,-2.2547,1.27266,0.967634
1768149439175,-0.00379297,0.00347851,1.00119,-2.28524,1.30319,0.929466
1768149439188,0.000845701,0.00201367,1.00021,-2.46844,1.20395,1.0058
1768149439200,-0.00452539,0.00128125,1.01022,-2.17073,1.02838,0.784428
1768149439213,0.00475195,0.000792965,0.997526,-2.28524,0.98258,0.898931
1768149439226,-0.00281641,-0.00408985,1.00363,-2.39211,1.13525,0.937099
1768149439239,-0.00623438,0.00274609,1.00217,-2.46844,1.17342,0.967634
1768149439252,-0.00135157,-0.000427738,0.998991,-2.36921,1.10472,0.952366
1768149439264,0.00621679,-0.00506641,0.997038,-2.30814,1.25739,1.01344
1768149439277,0.00231054,-0.00360157,0.998259,-2.29287,1.22685,0.830229
1768149439290,-0.00623438,-0.000671878,0.997282,-2.30814,1.22685,0.937099
1768149439303,-0.000375003,-0.000183597,0.997282,-2.3005,1.29556,1.0516
1768149439315,0.00328711,0.000548825,1.00436,-2.42264,1.31082,1.02107
1768149439328,0.000357419,0.000304684,1.00754,-2.26997,1.24976,0.830229
1768149439341,0.00524023,0.00811718,1.01095,-2.34631,1.20395,1.06687
1768149439354,0.000845701,0.00591992,0.997038,-2.26997,1.20395,0.952366
1768149439366,-0.00110742,-0.000671878,1.0029,-2.29287,1.15052,1.0287
1768149439379,0.00353125,-0.00286914,1.00925,-2.44554,1.15052,0.975267
1768149439392,-0.000863284,0.00274609,1.00021,-2.2547,1.20395,0.952366
1768149439405,0.00157812,0.00299023,1.00973,-2.2776,1.17342,0.982901
1768149439417,-0.00257227,-0.00116016,0.994841,-2.33104,1.18869,0.860763
1768149439430,0.00353125,-0.00311328,1.0068,-2.31577,1.21159,1.05924
1768149439443,-0.00452539,0.000792965,1.00363,-2.1631,1.21922,0.845496
1768149439456,-0.000130862,-0.00164844,1.00241,-2.48371,1.18869,0.876031
1768149439469,-0.00232813,0.00103711,1.00632,-2.41501,1.25739,0.990534
1768149439481,0.00133398,-0.000671878,1.00509,-2.22417,1.03602,0.830229
1768149439494,0.00524023,0.00225781,0.988737,-2.34631,1.10472,1.08214
1768149439507,-0.00354883,-0.00286914,1.009,-2.36921,1.07418,0.830229
1768149439520,-0.00452539,0.00201367,1.00436,-2.2089,1.05128,0.860763
1768149439532,-0.00208399,0.00152539,0.999724,-2.36921,1.41006,0.914199
1768149439545,-0.00159571,0.0076289,1.009,-2.37684,0.997847,0.944733
1768149439558,-0.00501367,0.00714062,0.995085,-2.33104,1.23449,0.891298
1768149439571,0.00279883,-0.00189258,0.999968,-2.21653,1.13525,0.822595
1768149439584,-0.00159571,0.000792965,1.01144,-2.42264,1.20395,1.03634
1768149439596,0.00255468,-0.000916019,1.00973,-2.37684,1.21159,1.01344
1768149439609,-0.00623438,0.00152539,0.998747,-2.33104,1.33373,0.990534
1768149439622,-0.00525782,-0.000183597,0.99948,-2.35394,1.34136,0.952366
1768149439635,-0.000130862,0.00372265,0.99655,-2.36921,1.15815,0.975267
1768149439647,0.00231054,0.0051875,0.996062,-2.36157,1.19632,0.967634
1768149439660,-0.00403711,0.00225781,1.00314,-2.33104,1.18105,1.15084
1768149439673,0.00255468,6.05434e-05,1.00314,-2.52188,1.17342,1.02107
1768149439686,-0.000130862,-0.00311328,0.999724,-2.2547,1.04365,0.753893
1768149439699,-0.00183985,-0.00335743,0.991911,-2.37684,1.11235,0.814962
1768149439711,-0.00330469,-0.00213672,1.00143,-2.2318,1.10472,1.0287
1768149439724,-0.00208399,0.00811718,0.998503,-2.39974,1.16579,0.982901
1768149439737,0.00426367,0.00396679,0.997771,-2.36921,1.13525,0.998168
1768149439750,0.00401953,-0.00213672,0.99655,-2.45318,1.16579,0.85313
1768149439762,0.00182226,0.00103711,1.00339,-2.50661,1.04365,1.0058
1768149439775,0.000357419,0.00250195,0.991911,-2.43027,1.13525,0.898931
1768149439788,-0.000375003,0.00469922,1.00436,-2.37684,1.11235,0.837863
1768149439801,-0.000863284,0.00250195,1.00168,-2.37684,1.20395,0.990534
1768149439813,-0.000375003,0.00396679,1.00339,-2.30814,1.22685,0.898931
1768149439826,-0.00183985,-0.00213672,0.99948,-2.42264,1.26502,0.982901
1768149439839,-0.00159571,0.00299023,1.00265,-2.29287,1.08945,1.0516
1768149439852,-0.00354883,0.00787304,1.00192,-2.2547,1.33373,0.898931
1768149439865,-0.00623438,-0.00433399,1.00461,-2.53714,1.28792,0.975267
1768149439877,-0.00257227,0.00616406,0.999968,-2.36157,1.15815,1.0287
1768149439890,0.00060156,0.0051875,1.0007,-2.26997,1.37953,0.929466
1768149439903,-0.00257227,0.00323437,1.00583,-2.33104,1.22685,1.0745
1768149439916,-0.000375003,-0.000427738,1.00778,-2.48371,1.19632,1.04397
1768149439929,-0.00208399,-0.00360157,0.998991,-2.3234,1.22685,0.929466
1768149439941,0.00353125,-0.000916019,0.996794,-2.43027,1.24976,0.85313
1768149439954,0.000845701,-0.00213672,1.00265,-2.48371,1.30319,0.929466
1768149439967,0.00377539,-0.00360157,1.00827,-2.33867,1.20395,0.898931
1768149439980,-0.000863284,-0.00164844,1.0068,-2.35394,1.36426,0.921832
1768149439992,-0.00354883,-0.000427738,1.00802,-2.39974,1.15815,1.0058
1768149440005,0.00621679,0.000304684,0.997282,-2.36921,1.11998,0.891298
1768149440018,0.00304297,0.00591992,1.00387,-2.39211,1.15815,0.883664
1768149440031,-0.000863284,0.00347851,0.999968,-2.3005,1.24976,0.937099
1768149440044,0.00401953,0.00225781,0.999968,-2.1631,1.11998,0.96
1768149440056,-0.00599024,0.00396679,0.996794,-2.36157,1.21159,1.08977
1768149440069,0.00353125,-0.00213672,0.999968,-2.36157,1.41769,0.96
1768149440082,0.00133398,0.000304684,1.00656,-2.23944,1.25739,0.74626
1768149440095,0.00499609,0.00567578,1.00339,-2.66692,1.24976,1.01344
1768149440107,0.000113279,-0.00384571,0.998747,-2.23944,1.30319,0.883664
1768149440120,-0.000375003,0.00567578,1.00509,-2.33104,1.22685,1.05924
